credit_amt,number_of_credit,new_sam_1,new_sam_0,information_gain
840000,19,6723,45338,5.61E-05
1000000,10,13659,38402,0.00015575
593438,4,26546,25515,0.000725209
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
100000,1,30868,21193,0.000820987
468016,8,18272,33789,0.000297302
0,0,52060,1,1.42E-07
82218,1,31044,21017,0.000845516
680500,11,13775,38286,0.000110798
671000,12,12822,39239,0.000106432
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
417640,5,26189,25872,0.000706712
628000,11,13842,38219,0.000114442
2473410,4,4309,47752,0.000102215
2596500,2,3798,48263,6.50E-05
0,0,52060,1,1.42E-07
861000,2,25551,26510,0.00078472
1174000,13,8758,43303,7.93E-05
820000,4,25527,26534,0.000702433
354300,6,23077,28984,0.000477397
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
178517,4,27757,24304,0.000828607
0,0,52060,1,1.42E-07
550000,9,16508,35553,0.000213285
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
284235,13,12034,40027,7.75E-05
509000,6,22824,29237,0.000452304
450000,2,27762,24299,0.000649767
0,0,52060,1,1.42E-07
583893,12,12900,39161,0.000110684
279800,4,27505,24556,0.000822248
765778,14,10811,41250,7.11E-05
368989,3,27718,24343,0.000769855
58000,1,31431,20630,0.000793294
793557,5,24991,27070,0.000638665
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
10000,1,32769,19292,0.000796693
846046,4,25371,26690,0.000761759
430513,9,16617,35444,0.000221062
280000,2,28539,23522,0.000671059
0,0,52060,1,1.42E-07
227081,6,23254,28807,0.000495342
0,0,52060,1,1.42E-07
1300000,5,15166,36895,0.000458648
483000,3,27306,24755,0.000717568
1200000,3,17790,34271,0.000557904
500000,2,27536,24525,0.000671054
270000,2,28579,23482,0.00067594
739251,19,6785,45276,5.93E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
680000,2,26657,25404,0.000765335
0,0,52060,1,1.42E-07
1005410,19,6305,45756,8.48E-05
700000,2,26567,25494,0.000753871
2203000,4,5711,46350,0.000110775
1832413,16,3010,49051,3.21E-05
1888191,8,5896,46165,0.000124514
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1661000,3,9770,42291,0.000253964
200000,1,29742,22319,0.000722787
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
327245,9,16686,35375,0.000226049
0,0,52060,1,1.42E-07
797000,2,26019,26042,0.000711399
1287000,4,15689,36372,0.000513786
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1022642,110,271,51790,3.87E-05
166000,5,26657,25404,0.000739096
17600,1,32457,19604,0.000831412
525674,8,18192,33869,0.000290815
576467,9,16478,35583,0.000211166
415659,10,15202,36859,0.000155672
0,0,52060,1,1.42E-07
920000,2,24991,27070,0.000767595
810000,3,25776,26285,0.00073311
54150,1,31500,20561,0.000802775
0,0,52060,1,1.42E-07
400000,1,28470,23591,0.000662684
426412,9,16623,35438,0.000221494
807000,13,11703,40358,6.26E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
702725,4,26127,25934,0.000750863
1624000,32,1595,50466,2.05E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
15000,1,32532,19529,0.000789535
750000,2,26274,25787,0.000743105
340000,2,28261,23800,0.000710641
294000,3,27991,24070,0.000727196
485083,3,27302,24759,0.00071707
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2028530,4,6825,45236,0.000137319
429101,13,11993,40068,7.56E-05
900000,15,9570,42491,7.50E-05
567251,3,26949,25112,0.000698709
0,0,52060,1,1.42E-07
1146000,10,11166,40895,0.000155865
89310,1,30983,21078,0.000836967
717000,4,26058,26003,0.000742177
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
575000,7,20071,31990,0.00035682
204500,8,18473,33588,0.000313883
641440,5,25569,26492,0.000657186
1090000,2,20863,31198,0.000781841
635000,2,26880,25181,0.000690276
640000,2,26851,25210,0.000686748
526947,10,15113,36948,0.000150198
381000,6,23041,29020,0.000473787
637000,6,22513,29548,0.000442789
520000,3,27147,24914,0.000697912
242000,1,29384,22677,0.000702236
1157000,2,18926,33135,0.000660224
580000,2,27130,24931,0.000721086
437700,2,27807,24254,0.000655137
659700,6,22442,29619,0.000435935
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
693010,8,17905,34156,0.00026807
187000,3,28359,23702,0.000748425
669621,3,26520,25541,0.000671594
60000,1,31404,20657,0.000789602
560000,4,26654,25407,0.000738719
654400,6,22460,29601,0.000437667
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
382612,3,27674,24387,0.000764177
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1150000,2,19134,32927,0.000684969
0,0,52060,1,1.42E-07
524027,2,27395,24666,0.000728697
318699,2,28336,23725,0.000720045
253070,4,27561,24500,0.000829729
649000,4,26348,25713,0.000700778
597146,2,27051,25010,0.000711273
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
10097,3,29123,22938,0.000694204
497218,2,27551,24510,0.000672867
500233.89,12,12949,39112,0.000113392
625716,18,7452,44609,7.02E-05
2600385,12,2466,49595,2.85E-05
260000,6,23213,28848,0.000491156
82574,1,31041,21020,0.000845095
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1403000,15,5410,46651,8.97E-05
549394,15,9926,42135,7.07E-05
870000,2,25475,26586,0.000802334
0,0,52060,1,1.42E-07
50000,1,31633,20428,0.00079499
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
548624,4,26699,25362,0.000744387
409830,5,26203,25858,0.00070843
0,0,52060,1,1.42E-07
980000,22,5226,46835,6.29E-05
352800,3,27764,24297,0.000775815
1500000,4,11713,40348,0.00033891
0,0,52060,1,1.42E-07
169828,2,29074,22987,0.000688115
762500,13,11789,40272,6.63E-05
0,0,52060,1,1.42E-07
245000,3,28170,23891,0.000749948
466668,6,22903,29158,0.000460069
628000,11,13842,38219,0.000114442
2509311,5,4103,47958,8.65E-05
1726000,19,2560,49501,2.13E-05
320000,2,28335,23726,0.000719919
890000,5,24420,27641,0.000696901
120000,3,28692,23369,0.000765603
989300,2,24226,27835,0.000779999
952000,2,24682,27379,0.000755647
0,0,52060,1,1.42E-07
366300,7,20377,31684,0.000364623
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
780000,2,26104,25957,0.000721888
100000,1,30868,21193,0.000820987
732950,34,2327,49734,7.45E-05
430000,3,27498,24563,0.00074169
486429,2,27600,24461,0.000678805
0,0,52060,1,1.42E-07
924904,5,24119,27942,0.00066101
45000,3,29002,23059,0.000679223
500000,5,25997,26064,0.000683363
0,0,52060,1,1.42E-07
1239150,20,4483,47578,9.55E-05
614366,14,10922,41139,7.64E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
578339,46,1134,50927,4.75E-05
0,0,52060,1,1.42E-07
363115,16,8804,43257,7.01E-05
609000,7,19998,32063,0.00035043
0,0,52060,1,1.42E-07
460500,17,8051,44010,7.79E-05
902697,18,7225,44836,8.34E-05
565000,3,26961,25100,0.000700181
937057,7,18743,33318,0.000318029
1241000,4,16655,35406,0.000538943
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1088561,5,20301,31760,0.00071199
436700,8,18299,33762,0.000299506
600000,10,15050,37011,0.000146375
705000,3,26362,25699,0.000728098
697210,3,26406,25655,0.000733591
1400000,4,13473,38588,0.000412465
209500,1,29574,22487,0.000726326
2500000,2,4257,47804,9.82E-05
190155,2,28968,23093,0.000675046
850000,3,25526,26535,0.00078151
0,0,52060,1,1.42E-07
856016,21,5891,46170,6.07E-05
904000,3,25030,27031,0.000772549
260000,2,28621,23440,0.000681086
0,0,52060,1,1.42E-07
1089075,21,5096,46965,8.52E-05
0,0,52060,1,1.42E-07
530000,2,27372,24689,0.000725812
2850000,5,2919,49142,2.74E-05
2375625,21,1452,50609,4.89E-05
854000,7,19245,32816,0.000323325
2145246,10,4175,47886,7.35E-05
312083,7,20441,31620,0.00037032
0,0,52060,1,1.42E-07
872000,20,6243,45818,8.10E-05
0,0,52060,1,1.42E-07
710000,4,26096,25965,0.000746954
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
990000,2,24214,27847,0.000778471
406695,11,13978,38083,0.000121997
0,0,52060,1,1.42E-07
275000,5,26457,25604,0.000739984
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
520000,3,27147,24914,0.000697912
0,0,52060,1,1.42E-07
311000,2,28367,23694,0.000723952
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1091791,121,241,51820,3.44E-05
650519,10,14993,37068,0.000142954
644967,10,15006,37055,0.000143731
464764,11,13956,38105,0.000120761
2050000,7,5574,46487,0.000100971
0,0,52060,1,1.42E-07
9360,1,32776,19285,0.000797675
600629,4,26508,25553,0.000720486
200000,1,29742,22319,0.000722787
1204000,4,17513,34548,0.000527813
261950,3,28084,23977,0.000738969
0,0,52060,1,1.42E-07
400000,1,28470,23591,0.000662684
16000,1,32505,19556,0.000785789
54150,1,31500,20561,0.000802775
472029,10,15171,36890,0.000153755
40000,2,30049,22012,0.000663648
1307000,16,5510,46551,0.000114666
0,0,52060,1,1.42E-07
200000,1,29742,22319,0.000722787
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
777504,5,25063,26998,0.000647052
1923500,39,1157,50904,1.01E-05
0,0,52060,1,1.42E-07
488554,14,10969,41092,7.87E-05
1171000,23,3854,48207,3.93E-05
440000,3,27456,24605,0.000736377
392000,4,27210,24851,0.000783437
485083,3,27302,24759,0.00071707
1141035,4,19171,32890,0.000689413
636910,18,7449,44612,7.01E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
611645,4,26469,25592,0.000715656
567251,3,26949,25112,0.000698709
0,0,52060,1,1.42E-07
503000,8,18229,33832,0.000293807
0,0,52060,1,1.42E-07
992000,3,24003,28058,0.000836085
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
444489,7,20294,31767,0.000357295
460000,5,26085,25976,0.000694014
0,0,52060,1,1.42E-07
537664,4,26730,25331,0.000722414
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
575000,7,20071,31990,0.00035682
0,0,52060,1,1.42E-07
300000,3,27971,24090,0.000724677
1146000,10,11166,40895,0.000155865
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
227500,11,14060,38001,0.000126654
830000,3,25652,26409,0.00077056
871000,2,25462,26599,0.00082851
1136556,7,14778,37283,0.000395575
0,0,52060,1,1.42E-07
533000,7,20159,31902,0.000345523
717000,4,26058,26003,0.000742177
1378119,3,13928,38133,0.000433205
1173498,7,14057,38004,0.000328319
1350000,3,14458,37603,0.000462135
201290,2,28877,23184,0.000712912
851612,13,11615,40446,6.82E-05
647909,14,10906,41155,7.56E-05
0,0,52060,1,1.42E-07
9360,1,32776,19285,0.000797675
330177,5,26363,25698,0.000728223
0,0,52060,1,1.42E-07
190155,2,28968,23093,0.000675046
490500,5,26024,26037,0.000686622
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
714900,7,19728,32333,0.000327255
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
40000,1,31848,20213,0.000824873
525000,4,26774,25287,0.000727899
0,0,52060,1,1.42E-07
550000,6,22723,29338,0.000463361
250000,3,28139,23922,0.000745981
60000,1,31404,20657,0.000789602
676551,8,17930,34131,0.000270018
810000,9,16015,36046,0.000179656
682700,7,19825,32236,0.000335497
0,0,52060,1,1.42E-07
650000,3,26615,25446,0.00065839
0,0,52060,1,1.42E-07
382612,3,27674,24387,0.000764177
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
546197,11,13904,38157,0.00011786
667429,4,26271,25790,0.000691395
967000,7,18532,33529,0.000300558
0,0,52060,1,1.42E-07
549394,15,9926,42135,7.07E-05
0,0,52060,1,1.42E-07
703278.89,15,9852,42209,6.72E-05
920161,24,4366,47695,5.45E-05
3416385,15,1217,50844,2.96E-05
0,0,52060,1,1.42E-07
485300,8,18262,33799,0.000296488
0,0,52060,1,1.42E-07
552164,18,7464,44597,7.09E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
17600,1,32457,19604,0.000831412
707400,11,13742,38319,0.000109023
1403000,15,5410,46651,8.97E-05
778750,3,25968,26093,0.000705144
629900,3,26699,25362,0.000668412
0,0,52060,1,1.42E-07
100000,1,30868,21193,0.000820987
500000,1,27828,24233,0.000681989
0,0,52060,1,1.42E-07
148000,3,28552,23509,0.000747505
765464,5,25112,26949,0.000652791
10097,3,29123,22938,0.000694204
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
88200,1,30992,21069,0.000838226
0,0,52060,1,1.42E-07
980000,22,5226,46835,6.29E-05
658000,4,26307,25754,0.000695774
0,0,52060,1,1.42E-07
515000,9,16547,35514,0.000216053
1925000,10,4950,47111,7.55E-05
637000,4,26390,25671,0.000705924
375000,3,27695,24366,0.000766884
300000,1,29065,22996,0.000662798
0,0,52060,1,1.42E-07
1110000,3,20147,31914,0.000721761
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
852500,15,9686,42375,6.98E-05
768000,13,11779,40282,6.59E-05
355000,4,27299,24762,0.00079504
579696,7,20063,31998,0.000356118
412746,6,22991,29070,0.000468794
1028000,12,11375,40686,9.97E-05
434000,7,20311,31750,0.00035879
568535,5,25784,26277,0.000682812
4351100,3,1312,50749,6.95E-06
1002200,3,23487,28574,0.000797696
510000,3,27190,24871,0.0007032
1130000,6,16837,35224,0.00048162
704555,5,25352,26709,0.000656293
0,0,52060,1,1.42E-07
526900,9,16528,35533,0.000214703
50000,1,31633,20428,0.00079499
807539,5,24913,27148,0.000629641
307971,4,27439,24622,0.000813477
532071,11,13914,38147,0.000118415
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2958613,6,2488,49573,2.98E-05
1414502,157,114,51947,1.63E-05
859419,14,10662,41399,7.44E-05
0,0,52060,1,1.42E-07
425430,6,22977,29084,0.000467401
894088,3,25144,26917,0.000787123
0,0,52060,1,1.42E-07
1258300,3,16349,35712,0.000505972
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1112000,25,3485,48576,2.18E-05
637400,12,12862,39199,0.000108604
47000,4,28083,23978,0.000738842
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
150000,3,28543,23518,0.000746349
649452,12,12850,39211,0.00010795
0,0,52060,1,1.42E-07
888086,18,7260,44801,8.54E-05
0,0,52060,1,1.42E-07
695000,4,26163,25898,0.000755416
591989,4,26548,25513,0.000725458
975382,19,6482,45579,6.76E-05
635241,13,11912,40149,7.18E-05
599600,20,6358,45703,8.81E-05
0,0,52060,1,1.42E-07
644510,11,13826,38235,0.000113567
650000,3,26615,25446,0.00065839
14570,1,32535,19526,0.000789952
665166,53,896,51165,2.63E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
49000,2,29988,22073,0.000656165
732255,3,26222,25839,0.000736581
729000,9,16237,35824,0.000194484
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1000000,3,23727,28334,0.000828814
3100000,3,2459,49602,2.82E-05
900000,3,25084,26977,0.000779435
500000,2,27536,24525,0.000671054
850000,2,25645,26416,0.00079685
1194734,4,17826,34235,0.000561866
727000,3,26254,25807,0.000714708
593000,4,26547,25514,0.000725333
730000,3,26238,25823,0.000738585
1160000,3,18807,33254,0.000646246
590000,4,26556,25505,0.000726454
375000,3,27695,24366,0.000766884
2900000,9,2208,49853,4.36E-05
630000,3,26698,25363,0.000668292
750000,4,25900,26161,0.000748639
0,0,52060,1,1.42E-07
1118806,27,3058,49003,3.47E-05
400000,2,28007,24054,0.000679289
0,0,52060,1,1.42E-07
2850140,12,1983,50078,7.22E-06
1599737,17,3299,48762,4.89E-05
895000,8,17225,34836,0.000249671
185000,3,28367,23694,0.000749452
0,0,52060,1,1.42E-07
1039000,4,22258,29803,0.000727364
3008003,25,728,51333,3.98E-05
0,0,52060,1,1.42E-07
1397215,27,2386,49675,1.37E-05
0,0,52060,1,1.42E-07
3027000,3,2584,49477,3.53E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
3468500,6,1808,50253,8.76E-06
1291000,5,15316,36745,0.000474204
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
640000,7,19937,32124,0.00034513
0,0,52060,1,1.42E-07
60000,1,31404,20657,0.000789602
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
54150,1,31500,20561,0.000802775
400000,1,28470,23591,0.000662684
0,0,52060,1,1.42E-07
1249020,5,16183,35878,0.000488445
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1540000,3,11172,40889,0.000288858
499295,13,11971,40090,7.46E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
436000,3,27478,24583,0.000739157
1055000,3,21803,30258,0.000755016
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
215000,3,28276,23785,0.000763601
299000,7,20458,31603,0.00037184
0,0,52060,1,1.42E-07
650000,4,26341,25720,0.000699923
0,0,52060,1,1.42E-07
18000,1,32438,19623,0.000828708
2605200,3,3740,48321,6.12E-05
1230000,22,3923,48138,7.36E-05
790000,5,25015,27046,0.000641454
800000,2,26001,26060,0.000709188
1019000,7,17452,34609,0.000341139
2427950,6,4145,47916,8.97E-05
678000,3,26483,25578,0.000717388
451000,3,27418,24643,0.000731587
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
29200,3,29051,23010,0.000685268
1823586,6,7501,44560,0.000170166
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
500000,2,27536,24525,0.000671054
0,0,52060,1,1.42E-07
690000,2,26609,25452,0.00075921
16000,1,32505,19556,0.000785789
558264,12,12912,39149,0.000111344
1148000,5,18654,33407,0.000628465
1647000,17,3141,48920,5.48E-05
501783,4,26862,25199,0.000738935
0,0,52060,1,1.42E-07
40000,2,30049,22012,0.000663648
641000,7,19933,32128,0.000344784
647488,18,7445,44616,6.99E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1649000,31,1627,50434,1.05E-05
2162500,44,748,51313,4.19E-05
0,0,52060,1,1.42E-07
824830,6,21850,30211,0.000440952
200,1,33342,18719,0.000825738
0,0,52060,1,1.42E-07
291000,4,27475,24586,0.000818255
0,0,52060,1,1.42E-07
611645,4,26469,25592,0.000715656
2005200,4,6961,45100,0.000128954
533700,3,27087,24974,0.00069057
0,0,52060,1,1.42E-07
681090,15,9865,42196,6.78E-05
879515,3,25287,26774,0.0008056
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
867251,4,25214,26847,0.000768808
54985,1,31468,20593,0.00079837
0,0,52060,1,1.42E-07
737000,5,25231,26830,0.000666837
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
742664,5,25210,26851,0.000664347
1200000,4,17703,34358,0.000548377
1090000,3,20790,31271,0.0007726
1246362,8,11534,40527,0.000235892
519089,8,18203,33858,0.000291703
623500,8,18043,34018,0.000278903
535249,3,27080,24981,0.000689717
579500,6,22654,29407,0.000456552
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
17600,1,32457,19604,0.000831412
925434,15,9507,42554,7.18E-05
941557,14,10426,41635,8.46E-05
696754,15,9855,42206,6.73E-05
0,0,52060,1,1.42E-07
386337,6,23034,29027,0.000473086
0,0,52060,1,1.42E-07
190155,2,28968,23093,0.000675046
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
868000,8,17377,34684,0.000261296
40000,1,31848,20213,0.000824873
63858,1,31263,20798,0.000849417
939590,12,12204,39857,0.000108709
550000,4,26695,25366,0.000743882
946036,4,24504,27557,0.000733439
382612,3,27674,24387,0.000764177
0,0,52060,1,1.42E-07
1350000,3,14458,37603,0.000462135
1661992,4,9720,42341,0.000249577
727190,2,26406,25655,0.000733591
788893.89,16,8660,43401,6.30E-05
533000,7,20159,31902,0.000345523
635000,11,13838,38223,0.000114223
0,0,52060,1,1.42E-07
704455,18,7421,44640,6.86E-05
1098000,2,20618,31443,0.000751025
685000,8,17920,34141,0.000269238
950418,25,3972,48089,4.57E-05
788300,12,12659,39402,9.78E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1300000,3,15527,36534,0.000496438
0,0,52060,1,1.42E-07
290500,3,27999,24062,0.000728204
576000,3,26911,25150,0.000694058
1220000,3,17228,34833,0.000522793
0,0,52060,1,1.42E-07
230000,2,28771,23290,0.000699637
11224,4,28130,23931,0.000744831
465730,6,22905,29156,0.000460267
0,0,52060,1,1.42E-07
88200,1,30992,21069,0.000838226
1587692,174,113,51948,1.61E-05
1956500,11,4506,47555,7.90E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
532000,6,22770,29291,0.000447033
251290,3,28124,23937,0.000744065
585657,12,12898,39163,0.000110574
967000,7,18532,33529,0.000300558
647000,5,25554,26507,0.000655417
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
881000,16,8528,43533,7.91E-05
495000,5,26016,26045,0.000685656
681724,8,17924,34137,0.00026955
731348,13,11833,40228,6.83E-05
3049923,7,2141,49920,1.29E-05
1300000,7,11870,40191,0.000306832
1330500,3,14865,37196,0.000505359
756535,6,22137,29924,0.00042722
1569500,4,10763,41298,0.00032149
1008080,10,13451,38610,0.000142744
1113965,46,1076,50985,4.21E-05
970832,6,20850,31211,0.000449504
382799,5,26268,25793,0.000716437
636000,8,18027,34034,0.000277637
862200,3,25432,26629,0.000769501
1015657,9,14480,37581,0.000195676
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
725178,13,11836,40225,6.84E-05
476340,7,20260,31801,0.000354313
1464800,4,12209,39852,0.000362245
800000,12,12633,39428,9.64E-05
1112000,25,3485,48576,2.18E-05
637400,12,12862,39199,0.000108604
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1168820,6,15978,36083,0.000419072
600000,2,27036,25025,0.000709418
0,0,52060,1,1.42E-07
754452,13,11806,40255,6.71E-05
944855,20,6143,45918,7.50E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
10000,1,32769,19292,0.000796693
0,0,52060,1,1.42E-07
802702,61,650,51411,8.77E-06
900000,2,25191,26870,0.000793171
14570,1,32535,19526,0.000789952
879000,11,13359,38702,0.000111857
300000,3,27971,24090,0.000724677
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
3219954,14,1442,50619,4.03E-06
0,0,52060,1,1.42E-07
780000,3,25963,26098,0.000704532
475905,1,27968,24093,0.000650377
1700000,5,9290,42771,0.000234306
3662500,3,1831,50230,9.61E-06
684000,2,26628,25433,0.000761631
3350000,10,1604,50457,9.53E-06
1250000,4,16477,35584,0.000519659
